Jahr,RaumSort,RaumLang,RechtsformSort,RechtsformLang,asBetriebsgrSort,BetriebsgrLang,Arbeitsstaetten,AnzBesch,AnzBeschW,AnzBeschM,AnzVZAano,AnzVZAWano,AnzVZAMano
2018,13,Lindenhof,5,Genossenschaften,0,Alle Betriebsgrössen,9,133,80,53,103,54,48
2018,13,Lindenhof,5,Genossenschaften,1,Mikrounternehmen,7,41,25,16,,,
2018,13,Lindenhof,5,Genossenschaften,2,Kleine Unternehmen,1,17,7,10,,,
2018,13,Lindenhof,5,Genossenschaften,3,Mittlere Unternehmen,1,75,48,27,,,
2018,13,Lindenhof,6,Ausländische Kapitalgesellschaften,0,Alle Betriebsgrössen,13,171,85,86,155,72,83
2018,13,Lindenhof,6,Ausländische Kapitalgesellschaften,1,Mikrounternehmen,11,42,27,15,33,19,14
2018,13,Lindenhof,6,Ausländische Kapitalgesellschaften,2,Kleine Unternehmen,1,19,17,2,,,
2018,13,Lindenhof,6,Ausländische Kapitalgesellschaften,3,Mittlere Unternehmen,1,110,41,69,,,
2018,13,Lindenhof,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,36,174,97,77,104,55,49
2018,13,Lindenhof,7,"Vereine, Stiftungen",1,Mikrounternehmen,33,112,67,45,67,38,29
2018,13,Lindenhof,7,"Vereine, Stiftungen",2,Kleine Unternehmen,3,62,30,32,,,
2018,13,Lindenhof,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,37,3332,1439,1893,2650,1012,1638
2018,13,Lindenhof,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,13,225,97,128,62,31,32
2018,13,Lindenhof,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,12,472,251,221,324,152,171
2018,13,Lindenhof,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,10,1499,742,757,1239,553,686
2018,13,Lindenhof,8,"Öffentliche Unternehmen, Verwaltung",4,Grosse Unternehmen,2,1136,349,787,,,
2018,14,City,0,Alle Rechtsformen,0,Alle Betriebsgrössen,2021,33907,16441,17466,27908,12340,15568
2018,14,City,0,Alle Rechtsformen,1,Mikrounternehmen,1542,5770,3250,2520,4301,2245,2055
2018,14,City,0,Alle Rechtsformen,2,Kleine Unternehmen,369,8937,4639,4298,7148,3405,3745
2018,14,City,0,Alle Rechtsformen,3,Mittlere Unternehmen,98,12312,5756,6556,10267,4385,5880
2018,14,City,0,Alle Rechtsformen,4,Grosse Unternehmen,12,6888,2796,4092,6192,2305,3888
2018,14,City,1,Einzelfirmen,0,Alle Betriebsgrössen,372,704,417,287,515,273,242
2018,14,City,1,Einzelfirmen,1,Mikrounternehmen,368,596,356,240,427,228,199
2018,14,City,1,Einzelfirmen,2,Kleine Unternehmen,4,108,61,47,88,45,43
2018,14,City,2,Personengesellschaften,0,Alle Betriebsgrössen,45,681,394,287,558,288,269
2018,14,City,2,Personengesellschaften,1,Mikrounternehmen,36,166,129,37,115,82,33
2018,14,City,2,Personengesellschaften,2,Kleine Unternehmen,7,144,84,60,119,65,54
2018,14,City,2,Personengesellschaften,3,Mittlere Unternehmen,2,371,181,190,,,
2018,14,City,3,Aktiengesellschaften,0,Alle Betriebsgrössen,1120,23840,11469,12371,19869,8778,11091
2018,14,City,3,Aktiengesellschaften,1,Mikrounternehmen,777,3407,1809,1598,2637,1317,1319
2018,14,City,3,Aktiengesellschaften,2,Kleine Unternehmen,258,6199,3250,2949,4968,2388,2580
2018,14,City,3,Aktiengesellschaften,3,Mittlere Unternehmen,75,9293,4232,5061,7821,3272,4549
2018,14,City,3,Aktiengesellschaften,4,Grosse Unternehmen,10,4941,2178,2763,4443,1801,2643
2018,14,City,4,GmbH,0,Alle Betriebsgrössen,299,2575,1334,1241,1984,905,1079
2018,14,City,4,GmbH,1,Mikrounternehmen,254,1114,674,440,791,433,358
2018,14,City,4,GmbH,2,Kleine Unternehmen,40,909,448,461,711,305,406
2018,14,City,4,GmbH,3,Mittlere Unternehmen,5,552,212,340,,,
2018,14,City,5,Genossenschaften,0,Alle Betriebsgrössen,41,1172,678,494,975,521,454
2018,14,City,5,Genossenschaften,1,Mikrounternehmen,16,120,89,31,89,62,27
2018,14,City,5,Genossenschaften,2,Kleine Unternehmen,21,534,299,235,445,234,211
2018,14,City,5,Genossenschaften,3,Mittlere Unternehmen,4,518,290,228,441,225,216
2018,14,City,6,Ausländische Kapitalgesellschaften,0,Alle Betriebsgrössen,40,841,329,512,784,287,497
2018,14,City,6,Ausländische Kapitalgesellschaften,1,Mikrounternehmen,21,58,22,36,50,17,33
2018,14,City,6,Ausländische Kapitalgesellschaften,2,Kleine Unternehmen,15,294,121,173,276,108,169
2018,14,City,6,Ausländische Kapitalgesellschaften,3,Mittlere Unternehmen,4,489,186,303,458,162,295
2018,14,City,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,74,1150,664,486,719,416,303
2018,14,City,7,"Vereine, Stiftungen",1,Mikrounternehmen,57,216,109,107,127,67,60
2018,14,City,7,"Vereine, Stiftungen",2,Kleine Unternehmen,13,368,218,150,234,143,91
2018,14,City,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,4,566,337,229,,,
2018,14,City,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,30,2944,1156,1788,2504,872,1633
2018,14,City,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,13,93,62,31,65,39,26
2018,14,City,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,11,381,158,223,307,117,191
2018,14,City,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,4,523,318,205,383,212,171
2018,14,City,8,"Öffentliche Unternehmen, Verwaltung",4,Grosse Unternehmen,2,1947,618,1329,,,
2018,20,Kreis 2,0,Alle Rechtsformen,0,Alle Betriebsgrössen,4117,43298,19494,23804,33830,13411,20420
2018,20,Kreis 2,0,Alle Rechtsformen,1,Mikrounternehmen,3630,10788,5636,5152,7099,3235,3864
2018,20,Kreis 2,0,Alle Rechtsformen,2,Kleine Unternehmen,390,10470,4904,5566,8216,3497,4719
2018,20,Kreis 2,0,Alle Rechtsformen,3,Mittlere Unternehmen,84,10057,4500,5557,8323,3380,4942
2018,20,Kreis 2,0,Alle Rechtsformen,4,Grosse Unternehmen,13,11983,4454,7529,10192,3299,6895
2018,20,Kreis 2,1,Einzelfirmen,0,Alle Betriebsgrössen,1721,2896,1653,1243,1895,963,931
2018,20,Kreis 2,1,Einzelfirmen,1,Mikrounternehmen,1712,2658,1514,1144,1737,885,852
2018,20,Kreis 2,1,Einzelfirmen,2,Kleine Unternehmen,9,238,139,99,158,78,79
2018,20,Kreis 2,2,Personengesellschaften,0,Alle Betriebsgrössen,78,331,237,94,223,149,74
2018,20,Kreis 2,2,Personengesellschaften,1,Mikrounternehmen,73,229,155,74,152,95,57
2018,20,Kreis 2,2,Personengesellschaften,2,Kleine Unternehmen,5,102,82,20,71,54,17
2018,20,Kreis 2,3,Aktiengesellschaften,0,Alle Betriebsgrössen,1343,23917,9850,14067,20500,7727,12773
2018,20,Kreis 2,3,Aktiengesellschaften,1,Mikrounternehmen,1020,4244,1926,2318,3210,1303,1907
2018,20,Kreis 2,3,Aktiengesellschaften,2,Kleine Unternehmen,258,6402,2749,3653,5385,2111,3274
2018,20,Kreis 2,3,Aktiengesellschaften,3,Mittlere Unternehmen,56,6522,2494,4028,5772,2024,3747
2018,20,Kreis 2,3,Aktiengesellschaften,4,Grosse Unternehmen,9,6749,2681,4068,,,
2018,20,Kreis 2,4,GmbH,0,Alle Betriebsgrössen,589,6102,1783,4319,5314,1339,3976
2018,20,Kreis 2,4,GmbH,1,Mikrounternehmen,548,1536,713,823,1115,454,661
2018,20,Kreis 2,4,GmbH,2,Kleine Unternehmen,38,977,432,545,780,302,478
2018,20,Kreis 2,4,GmbH,3,Mittlere Unternehmen,2,328,134,194,,,
2018,20,Kreis 2,4,GmbH,4,Grosse Unternehmen,1,3261,504,2757,,,
2018,20,Kreis 2,5,Genossenschaften,0,Alle Betriebsgrössen,40,703,383,320,503,258,245
2018,20,Kreis 2,5,Genossenschaften,1,Mikrounternehmen,31,193,100,93,121,61,60
2018,20,Kreis 2,5,Genossenschaften,2,Kleine Unternehmen,8,298,176,122,210,115,95
2018,20,Kreis 2,5,Genossenschaften,3,Mittlere Unternehmen,1,212,107,105,,,
2018,20,Kreis 2,6,Ausländische Kapitalgesellschaften,0,Alle Betriebsgrössen,64,1063,400,663,983,348,634
2018,20,Kreis 2,6,Ausländische Kapitalgesellschaften,1,Mikrounternehmen,47,174,79,95,152,62,89
2018,20,Kreis 2,6,Ausländische Kapitalgesellschaften,2,Kleine Unternehmen,12,251,81,170,238,73,165
2018,20,Kreis 2,6,Ausländische Kapitalgesellschaften,3,Mittlere Unternehmen,4,355,138,217,335,125,210
2018,20,Kreis 2,6,Ausländische Kapitalgesellschaften,4,Grosse Unternehmen,1,283,102,181,,,
2018,20,Kreis 2,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,184,2929,1655,1274,1669,981,689
2018,20,Kreis 2,7,"Vereine, Stiftungen",1,Mikrounternehmen,144,788,431,357,389,226,164
2018,20,Kreis 2,7,"Vereine, Stiftungen",2,Kleine Unternehmen,33,1454,780,674,845,469,376
2018,20,Kreis 2,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,7,687,444,243,435,286,149
2018,20,Kreis 2,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,98,5357,3533,1824,2743,1646,1098
2018,20,Kreis 2,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,55,966,718,248,223,149,74
2018,20,Kreis 2,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,27,748,465,283,529,295,235
2018,20,Kreis 2,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,14,1953,1183,770,1294,738,556
2018,20,Kreis 2,8,"Öffentliche Unternehmen, Verwaltung",4,Grosse Unternehmen,2,1690,1167,523,697,464,233
2018,21,Wollishofen,0,Alle Rechtsformen,0,Alle Betriebsgrössen,1213,7898,3829,4069,5982,2546,3438
2018,21,Wollishofen,0,Alle Rechtsformen,1,Mikrounternehmen,1109,2649,1340,1309,1727,765,962
2018,21,Wollishofen,0,Alle Rechtsformen,2,Kleine Unternehmen,86,2389,1218,1171,1847,839,1008
2018,21,Wollishofen,0,Alle Rechtsformen,3,Mittlere Unternehmen,16,1814,803,1011,1448,540,909
2018,21,Wollishofen,0,Alle Rechtsformen,4,Grosse Unternehmen,2,1046,468,578,960,402,559
2018,21,Wollishofen,1,Einzelfirmen,0,Alle Betriebsgrössen,672,968,502,466,625,288,336
2018,21,Wollishofen,1,Einzelfirmen,1,Mikrounternehmen,670,921,474,447,585,267,317
2018,21,Wollishofen,1,Einzelfirmen,2,Kleine Unternehmen,2,47,28,19,,,
2018,21,Wollishofen,2,Personengesellschaften,0,Alle Betriebsgrössen,22,86,62,24,56,38,17
2018,21,Wollishofen,2,Personengesellschaften,1,Mikrounternehmen,21,48,27,21,,,
2018,21,Wollishofen,2,Personengesellschaften,2,Kleine Unternehmen,1,38,35,3,,,
2018,21,Wollishofen,3,Aktiengesellschaften,0,Alle Betriebsgrössen,214,3429,1170,2259,2969,878,2092
2018,21,Wollishofen,3,Aktiengesellschaften,1,Mikrounternehmen,152,687,316,371,514,206,308
2018,21,Wollishofen,3,Aktiengesellschaften,2,Kleine Unternehmen,52,1267,534,733,,,
2018,21,Wollishofen,3,Aktiengesellschaften,3,Mittlere Unternehmen,9,871,157,714,822,130,692
2018,21,Wollishofen,3,Aktiengesellschaften,4,Grosse Unternehmen,1,604,163,441,,,
2018,21,Wollishofen,4,GmbH,0,Alle Betriebsgrössen,193,763,316,447,554,197,358
2018,21,Wollishofen,4,GmbH,1,Mikrounternehmen,183,455,188,267,329,118,211
2018,21,Wollishofen,4,GmbH,2,Kleine Unternehmen,10,308,128,180,,,
2018,21,Wollishofen,5,Genossenschaften,0,Alle Betriebsgrössen,22,470,251,219,340,171,170
2018,21,Wollishofen,5,Genossenschaften,1,Mikrounternehmen,18,107,53,54,61,28,34
2018,21,Wollishofen,5,Genossenschaften,2,Kleine Unternehmen,3,151,91,60,,,
2018,21,Wollishofen,5,Genossenschaften,3,Mittlere Unternehmen,1,212,107,105,,,
2018,21,Wollishofen,6,Ausländische Kapitalgesellschaften,0,Alle Betriebsgrössen,2,5,1,4,5,1,4
2018,21,Wollishofen,6,Ausländische Kapitalgesellschaften,1,Mikrounternehmen,2,5,1,4,,,
2018,21,Wollishofen,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,50,892,575,317,547,353,194
2018,21,Wollishofen,7,"Vereine, Stiftungen",1,Mikrounternehmen,38,193,111,82,92,51,41
2018,21,Wollishofen,7,"Vereine, Stiftungen",2,Kleine Unternehmen,8,284,177,107,,,
2018,21,Wollishofen,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,4,415,287,128,,,
2018,21,Wollishofen,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,38,1285,952,333,886,620,267
2018,21,Wollishofen,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,25,233,170,63,109,77,32
2018,21,Wollishofen,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,10,294,225,69,201,144,57
2018,21,Wollishofen,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,2,316,252,64,,,
2018,21,Wollishofen,8,"Öffentliche Unternehmen, Verwaltung",4,Grosse Unternehmen,1,442,305,137,,,
2018,23,Leimbach,0,Alle Rechtsformen,0,Alle Betriebsgrössen,220,791,431,360,542,265,275
2018,23,Leimbach,0,Alle Rechtsformen,1,Mikrounternehmen,209,456,250,206,288,136,150
2018,23,Leimbach,0,Alle Rechtsformen,2,Kleine Unternehmen,10,249,117,132,179,74,105
2018,23,Leimbach,0,Alle Rechtsformen,3,Mittlere Unternehmen,1,86,64,22,75,55,20
2018,23,Leimbach,1,Einzelfirmen,0,Alle Betriebsgrössen,144,193,96,97,114,49,64
2018,23,Leimbach,1,Einzelfirmen,1,Mikrounternehmen,144,193,96,97,114,49,64
2018,23,Leimbach,2,Personengesellschaften,0,Alle Betriebsgrössen,2,4,3,1,2,1,1
2018,23,Leimbach,2,Personengesellschaften,1,Mikrounternehmen,2,4,3,1,,,
2018,23,Leimbach,3,Aktiengesellschaften,0,Alle Betriebsgrössen,12,91,43,48,73,28,44
2018,23,Leimbach,3,Aktiengesellschaften,1,Mikrounternehmen,11,62,38,24,46,25,20
2018,23,Leimbach,3,Aktiengesellschaften,2,Kleine Unternehmen,1,29,5,24,,,
2018,23,Leimbach,4,GmbH,0,Alle Betriebsgrössen,31,128,34,94,101,18,83
2018,23,Leimbach,4,GmbH,1,Mikrounternehmen,30,93,34,59,66,18,48
2018,23,Leimbach,4,GmbH,2,Kleine Unternehmen,1,35,0,35,,,
2018,23,Leimbach,5,Genossenschaften,0,Alle Betriebsgrössen,4,34,17,17,28,12,15
2018,23,Leimbach,5,Genossenschaften,1,Mikrounternehmen,3,22,14,8,,,
2018,23,Leimbach,5,Genossenschaften,2,Kleine Unternehmen,1,12,3,9,,,
2018,23,Leimbach,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,8,55,38,17,30,21,10
2018,23,Leimbach,7,"Vereine, Stiftungen",1,Mikrounternehmen,7,39,29,10,19,14,5
2018,23,Leimbach,7,"Vereine, Stiftungen",2,Kleine Unternehmen,1,16,9,7,,,
2018,23,Leimbach,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,19,286,200,86,194,136,58
2018,23,Leimbach,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,12,43,36,7,24,19,5
2018,23,Leimbach,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,6,157,100,57,95,62,33
2018,23,Leimbach,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,1,86,64,22,,,
2018,24,Enge,0,Alle Rechtsformen,0,Alle Betriebsgrössen,2684,34609,15234,19375,27308,10598,16709
2018,24,Enge,0,Alle Rechtsformen,1,Mikrounternehmen,2312,7683,4046,3637,5086,2332,2752
2018,24,Enge,0,Alle Rechtsformen,2,Kleine Unternehmen,294,7832,3569,4263,6190,2582,3609
2018,24,Enge,0,Alle Rechtsformen,3,Mittlere Unternehmen,67,8157,3633,4524,6800,2787,4012
2018,24,Enge,0,Alle Rechtsformen,4,Grosse Unternehmen,11,10937,3986,6951,9232,2897,6336
2018,24,Enge,1,Einzelfirmen,0,Alle Betriebsgrössen,905,1735,1055,680,1157,625,532
2018,24,Enge,1,Einzelfirmen,1,Mikrounternehmen,898,1544,944,600,1039,568,471
2018,24,Enge,1,Einzelfirmen,2,Kleine Unternehmen,7,191,111,80,,,
2018,24,Enge,2,Personengesellschaften,0,Alle Betriebsgrössen,54,241,172,69,167,110,56
2018,24,Enge,2,Personengesellschaften,1,Mikrounternehmen,50,177,125,52,119,77,41
2018,24,Enge,2,Personengesellschaften,2,Kleine Unternehmen,4,64,47,17,,,
2018,24,Enge,3,Aktiengesellschaften,0,Alle Betriebsgrössen,1117,20397,8637,11760,17458,6820,10637
2018,24,Enge,3,Aktiengesellschaften,1,Mikrounternehmen,857,3495,1572,1923,2650,1071,1579
2018,24,Enge,3,Aktiengesellschaften,2,Kleine Unternehmen,205,5106,2210,2896,4296,1710,2585
2018,24,Enge,3,Aktiengesellschaften,3,Mittlere Unternehmen,47,5651,2337,3314,4950,1895,3055
2018,24,Enge,3,Aktiengesellschaften,4,Grosse Unternehmen,8,6145,2518,3627,,,
2018,24,Enge,4,GmbH,0,Alle Betriebsgrössen,365,5211,1433,3778,4659,1124,3536
2018,24,Enge,4,GmbH,1,Mikrounternehmen,335,988,491,497,720,318,402
2018,24,Enge,4,GmbH,2,Kleine Unternehmen,27,634,304,330,520,223,297
2018,24,Enge,4,GmbH,3,Mittlere Unternehmen,2,328,134,194,,,
2018,24,Enge,4,GmbH,4,Grosse Unternehmen,1,3261,504,2757,,,
2018,24,Enge,5,Genossenschaften,0,Alle Betriebsgrössen,14,199,115,84,135,75,60
2018,24,Enge,5,Genossenschaften,1,Mikrounternehmen,10,64,33,31,,,
2018,24,Enge,5,Genossenschaften,2,Kleine Unternehmen,4,135,82,53,92,51,41
2018,24,Enge,6,Ausländische Kapitalgesellschaften,0,Alle Betriebsgrössen,62,1058,399,659,978,347,630
2018,24,Enge,6,Ausländische Kapitalgesellschaften,1,Mikrounternehmen,45,169,78,91,,,
2018,24,Enge,6,Ausländische Kapitalgesellschaften,2,Kleine Unternehmen,12,251,81,170,238,73,165
2018,24,Enge,6,Ausländische Kapitalgesellschaften,3,Mittlere Unternehmen,4,355,138,217,335,125,210
2018,24,Enge,6,Ausländische Kapitalgesellschaften,4,Grosse Unternehmen,1,283,102,181,,,
2018,24,Enge,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,126,1982,1042,940,1091,606,485
2018,24,Enge,7,"Vereine, Stiftungen",1,Mikrounternehmen,99,556,291,265,278,160,118
2018,24,Enge,7,"Vereine, Stiftungen",2,Kleine Unternehmen,24,1154,594,560,645,346,300
2018,24,Enge,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,3,272,157,115,,,
2018,24,Enge,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,41,3786,2381,1405,1663,891,773
2018,24,Enge,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,18,690,512,178,90,53,37
2018,24,Enge,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,11,297,140,157,233,89,145
2018,24,Enge,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,11,1551,867,684,1032,542,490
2018,24,Enge,8,"Öffentliche Unternehmen, Verwaltung",4,Grosse Unternehmen,1,1248,862,386,,,
2018,30,Kreis 3,0,Alle Rechtsformen,0,Alle Betriebsgrössen,4414,46400,20972,25428,35100,14024,21081
2018,30,Kreis 3,0,Alle Rechtsformen,1,Mikrounternehmen,3903,10197,5112,5085,6856,2975,3883
2018,30,Kreis 3,0,Alle Rechtsformen,2,Kleine Unternehmen,401,10578,4934,5644,8308,3465,4845
2018,30,Kreis 3,0,Alle Rechtsformen,3,Mittlere Unternehmen,92,13484,5792,7692,9245,3446,5800
2018,30,Kreis 3,0,Alle Rechtsformen,4,Grosse Unternehmen,18,12141,5134,7007,10691,4138,6553
2018,30,Kreis 3,1,Einzelfirmen,0,Alle Betriebsgrössen,2200,2989,1542,1447,1869,849,1020
2018,30,Kreis 3,1,Einzelfirmen,1,Mikrounternehmen,2195,2869,1493,1376,1772,812,960
2018,30,Kreis 3,1,Einzelfirmen,2,Kleine Unternehmen,5,120,49,71,97,37,60
2018,30,Kreis 3,2,Personengesellschaften,0,Alle Betriebsgrössen,80,578,347,231,342,196,147
2018,30,Kreis 3,2,Personengesellschaften,1,Mikrounternehmen,77,235,122,113,163,76,88
2018,30,Kreis 3,2,Personengesellschaften,2,Kleine Unternehmen,2,59,51,8,,,
2018,30,Kreis 3,2,Personengesellschaften,3,Mittlere Unternehmen,1,284,174,110,,,
2018,30,Kreis 3,3,Aktiengesellschaften,0,Alle Betriebsgrössen,974,28088,10425,17663,22274,7230,15045
2018,30,Kreis 3,3,Aktiengesellschaften,1,Mikrounternehmen,645,3141,1422,1719,2374,931,1444
2018,30,Kreis 3,3,Aktiengesellschaften,2,Kleine Unternehmen,248,6329,2640,3689,5247,1937,3310
2018,30,Kreis 3,3,Aktiengesellschaften,3,Mittlere Unternehmen,65,9573,3464,6109,6576,2030,4546
2018,30,Kreis 3,3,Aktiengesellschaften,4,Grosse Unternehmen,16,9045,2899,6146,8077,2332,5745
2018,30,Kreis 3,4,GmbH,0,Alle Betriebsgrössen,792,4545,2033,2512,3314,1288,2027
2018,30,Kreis 3,4,GmbH,1,Mikrounternehmen,737,2552,1194,1358,1792,718,1075
2018,30,Kreis 3,4,GmbH,2,Kleine Unternehmen,51,1397,640,757,946,385,561
2018,30,Kreis 3,4,GmbH,3,Mittlere Unternehmen,3,308,105,203,,,
2018,30,Kreis 3,4,GmbH,4,Grosse Unternehmen,1,288,94,194,,,
2018,30,Kreis 3,5,Genossenschaften,0,Alle Betriebsgrössen,49,1202,641,561,835,415,420
2018,30,Kreis 3,5,Genossenschaften,1,Mikrounternehmen,28,219,115,104,120,55,64
2018,30,Kreis 3,5,Genossenschaften,2,Kleine Unternehmen,16,474,276,198,361,194,167
2018,30,Kreis 3,5,Genossenschaften,3,Mittlere Unternehmen,5,509,250,259,354,166,189
2018,30,Kreis 3,6,Ausländische Kapitalgesellschaften,0,Alle Betriebsgrössen,17,72,23,49,65,18,47
2018,30,Kreis 3,6,Ausländische Kapitalgesellschaften,1,Mikrounternehmen,16,44,20,24,37,15,22
2018,30,Kreis 3,6,Ausländische Kapitalgesellschaften,2,Kleine Unternehmen,1,28,3,25,,,
2018,30,Kreis 3,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,181,2520,1634,886,1712,1072,641
2018,30,Kreis 3,7,"Vereine, Stiftungen",1,Mikrounternehmen,140,616,379,237,351,212,139
2018,30,Kreis 3,7,"Vereine, Stiftungen",2,Kleine Unternehmen,31,893,508,385,616,339,278
2018,30,Kreis 3,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,10,1011,747,264,745,521,224
2018,30,Kreis 3,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,121,6406,4327,2079,4689,2956,1734
2018,30,Kreis 3,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,65,521,367,154,247,156,91
2018,30,Kreis 3,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,47,1278,767,511,978,539,440
2018,30,Kreis 3,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,8,1799,1052,747,1129,543,586
2018,30,Kreis 3,8,"Öffentliche Unternehmen, Verwaltung",4,Grosse Unternehmen,1,2808,2141,667,,,
2018,31,Alt-Wiedikon,0,Alle Rechtsformen,0,Alle Betriebsgrössen,2034,28724,11689,17035,22259,7881,14380
2018,31,Alt-Wiedikon,0,Alle Rechtsformen,1,Mikrounternehmen,1717,4848,2377,2471,3402,1444,1959
2018,31,Alt-Wiedikon,0,Alle Rechtsformen,2,Kleine Unternehmen,241,6437,2895,3542,5125,2059,3067
2018,31,Alt-Wiedikon,0,Alle Rechtsformen,3,Mittlere Unternehmen,60,9105,3674,5431,6082,2105,3977
2018,31,Alt-Wiedikon,0,Alle Rechtsformen,4,Grosse Unternehmen,16,8334,2743,5591,7650,2273,5377
2018,31,Alt-Wiedikon,1,Einzelfirmen,0,Alle Betriebsgrössen,825,1149,589,560,712,319,393
2018,31,Alt-Wiedikon,1,Einzelfirmen,1,Mikrounternehmen,822,1068,554,514,649,294,355
2018,31,Alt-Wiedikon,1,Einzelfirmen,2,Kleine Unternehmen,3,81,35,46,,,
2018,31,Alt-Wiedikon,2,Personengesellschaften,0,Alle Betriebsgrössen,39,170,116,54,111,71,40
2018,31,Alt-Wiedikon,2,Personengesellschaften,1,Mikrounternehmen,37,111,65,46,76,40,36
2018,31,Alt-Wiedikon,2,Personengesellschaften,2,Kleine Unternehmen,2,59,51,8,,,
2018,31,Alt-Wiedikon,3,Aktiengesellschaften,0,Alle Betriebsgrössen,616,22001,8164,13837,17534,5683,11852
2018,31,Alt-Wiedikon,3,Aktiengesellschaften,1,Mikrounternehmen,387,1878,829,1049,1467,563,904
2018,31,Alt-Wiedikon,3,Aktiengesellschaften,2,Kleine Unternehmen,163,4207,1745,2462,3503,1287,2217
2018,31,Alt-Wiedikon,3,Aktiengesellschaften,3,Mittlere Unternehmen,51,7870,2941,4929,5193,1648,3545
2018,31,Alt-Wiedikon,3,Aktiengesellschaften,4,Grosse Unternehmen,15,8046,2649,5397,,,
2018,31,Alt-Wiedikon,4,GmbH,0,Alle Betriebsgrössen,392,2728,1201,1527,2069,800,1271
2018,31,Alt-Wiedikon,4,GmbH,1,Mikrounternehmen,358,1251,603,648,896,373,524
2018,31,Alt-Wiedikon,4,GmbH,2,Kleine Unternehmen,30,881,399,482,597,242,356
2018,31,Alt-Wiedikon,4,GmbH,3,Mittlere Unternehmen,3,308,105,203,,,
2018,31,Alt-Wiedikon,4,GmbH,4,Grosse Unternehmen,1,288,94,194,,,
2018,31,Alt-Wiedikon,5,Genossenschaften,0,Alle Betriebsgrössen,24,472,264,208,367,186,181
2018,31,Alt-Wiedikon,5,Genossenschaften,1,Mikrounternehmen,13,101,59,42,,,
2018,31,Alt-Wiedikon,5,Genossenschaften,2,Kleine Unternehmen,9,215,116,99,172,84,88
2018,31,Alt-Wiedikon,5,Genossenschaften,3,Mittlere Unternehmen,2,156,89,67,,,
2018,31,Alt-Wiedikon,6,Ausländische Kapitalgesellschaften,0,Alle Betriebsgrössen,15,70,22,48,64,18,46
2018,31,Alt-Wiedikon,6,Ausländische Kapitalgesellschaften,1,Mikrounternehmen,14,42,19,23,,,
2018,31,Alt-Wiedikon,6,Ausländische Kapitalgesellschaften,2,Kleine Unternehmen,1,28,3,25,,,
2018,31,Alt-Wiedikon,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,87,1058,618,440,724,405,319
